seqLen,net_charge,isoElectricPower,alpha_helix,beta_sheet,allergenity_allergen,allergenity_nonallergen
-0.5841683932081534,-0.5514956043509845,2.20179743331199,-1.197052780266794,"0, 288235294",-0.9998969868655521,0.9998969868655521
-0.6042011626882147,-0.5222822098912494,2.150153086616215,0.47250422115083934,"0, 219858156",-0.9998969868655521,0.9998969868655521
2.007571158274768,1.532393200443458,-0.5099602477641525,-0.2671270357485667,"0, 281938326",-0.9998969868655521,0.9998969868655521
-0.536590565693008,-0.5125444117380044,0.005820938729759215,-0.9813601916147249,"0, 319809069",-0.9998969868655521,0.9998969868655521
-0.5516151428030539,-0.5514956043509845,1.8467708377029763,0.25892003628784643,"0, 356725146",-0.9998969868655521,0.9998969868655521
0.23216696310434162,0.32490622944107067,-0.19741393166314133,2.408371425323082,"0, 192307692",-0.9998969868655521,0.9998969868655521
0.09694576911392834,-0.0353923022289965,1.4584204475791014,-1.4863258262450372,"0, 373626374",-0.9998969868655521,0.9998969868655521
0.25720792495441813,0.12041246822292442,1.2907836605405762,-0.32515409678918833,"0, 310734463",-0.9998969868655521,0.9998969868655521
-0.05330000198653087,-0.02565450407575145,0.8209709139223632,-0.7288120867622114,"0, 313207547",-0.9998969868655521,0.9998969868655521
0.3273226181346324,0.2664794405216003,-0.16258316383247892,-0.0709717090237159,"0, 289156627",-0.9998969868655521,0.9998969868655521
0.32231442576461716,0.2567416423683552,-0.6821531935068775,-0.20859487860072254,"0, 345733042",-0.9998969868655521,0.9998969868655521
0.3398430990596707,0.13015026637616947,1.4732729090820154,0.10909231820874857,"0, 222222222",-0.9998969868655521,0.9998969868655521
0.29476936772953294,-0.01591670592250639,-0.4132450434628862,0.3309151715502279,"0, 264935065",-0.9998969868655521,0.9998969868655521
3.7904876420002176,3.382574849560019,-0.5399386373223377,-0.6063153856266468,"0, 287958115",-0.9998969868655521,0.9998969868655521
8.988991322076107,9.926375208540698,-0.9035013930115939,0.8407057300514211,"0, 215815486",-0.9998969868655521,0.9998969868655521
10.04071171977932,10.374313923589972,-0.29618973462040943,2.830522768380147,"0, 154929577",-0.9998969868655521,0.9998969868655521
5.445695220290276,4.015531729520948,-0.6517095073459466,-0.15778828740584522,"0, 31875",-0.9998969868655521,0.9998969868655521
0.3122980410245865,-0.045130100382241564,0.8339762418317173,0.43937550691852983,"0, 248618785",-0.9998969868655521,0.9998969868655521
1.429124939538,1.6102955856694185,0.0477308608470246,-0.45043668561467826,"0, 303448276",-0.9998969868655521,0.9998969868655521
-0.1209105989817375,0.16910145898914972,0.3198960865255067,0.6784376264128894,"0, 25",-0.9998969868655521,0.9998969868655521
-0.01824265539642372,0.20805265160212993,-0.5030472708356735,0.25048602401319303,"0, 291390728",-0.9998969868655521,0.9998969868655521
0.900760644501385,0.9968143020149797,1.6610019850474675,0.2563367942475736,"0, 268965517",-0.9998969868655521,0.9998969868655521
1.2613504951424872,0.9773387057084896,0.19263748964843544,1.5648047404198469,"0, 227272727",-0.9998969868655521,0.9998969868655521
0.1845891355891962,0.2956928349813355,-0.4050358837257738,0.1962370060178052,"0, 238095238",-0.9998969868655521,0.9998969868655521
0.8982565483163775,1.1720946687733906,1.2349926901310637,-0.6967417313568202,"0, 317120623",-0.9998969868655521,0.9998969868655521
1.8948868299494235,2.1166610896381615,1.0550291134814913,-0.26433757399351326,"0, 338403042",-0.9998969868655521,0.9998969868655521
-0.015738559211416068,0.08146127560994419,-0.7802310521447566,0.028524589178702958,"0, 289308176",-0.9998969868655521,0.9998969868655521
0.164556366109135,0.11067467006967936,-0.9028034481074748,-0.052043139851342644,"0, 339622642",-0.9998969868655521,0.9998969868655521
0.409957792239885,0.4807109998929916,-0.8188174270995512,-0.47458901358152344,"0, 316546763",-0.9998969868655521,0.9998969868655521
0.6753919878506963,0.5391377888124619,-0.4040388195770325,0.9841107121833035,"0, 270491803",-0.9998969868655521,0.9998969868655521
0.019318787378691082,0.12041246822292442,-0.7339340489424905,0.2907982632746595,"0, 241134752",-0.9998969868655521,0.9998969868655521
0.8131172780261172,0.714418155570873,-0.7285831385956425,-0.15167652074526758,"0, 328244275",-0.9998969868655521,0.9998969868655521
0.0668966148938365,0.13988806452941455,-0.06074969807046814,0.2672437905748539,"0, 288065844",-0.9998969868655521,0.9998969868655521
0.7329862001058723,0.5586133851189521,0.3061698390834233,-0.07860392654447948,"0, 258241758",-0.9998969868655521,0.9998969868655521
1.5493215564183673,1.6102955856694185,1.2766097379206984,-1.1420167761887983,"0, 318471338",-0.9998969868655521,0.9998969868655521
1.5918911915634975,1.4447530170642524,-0.2636522143318519,0.4179924389120926,"0, 280851064",-0.9998969868655521,0.9998969868655521
1.3665225349128087,1.1818324669266358,-0.12200266058020227,-0.2666755762387962,"0, 232",-0.9998969868655521,0.9998969868655521
1.3590102463577856,1.1720946687733906,0.7869308829777873,-0.762354572692086,"0, 297959184",-0.9998969868655521,0.9998969868655521
1.4166044586129616,1.0065521001682247,0.8984374304576461,-0.9445661903273369,"0, 41991342",-0.9998969868655521,0.9998969868655521
1.7371287702939413,1.522655402290213,-0.2233043593809481,-0.07772410444044048,"0, 3125",-0.9998969868655521,0.9998969868655521
1.7020714237038341,1.3960640262980273,-0.0972422388976356,0.10909231820874857,"0, 243902439",-0.9998969868655521,0.9998969868655521
0.4349987540899615,0.4028086146670311,-0.37602132225997503,0.11998540258359702,"0, 229591837",-0.9998969868655521,0.9998969868655521
0.13200311570403547,-0.16198367822118226,-0.5849062222443459,0.0023400785249649745,"0, 31875",-0.9998969868655521,0.9998969868655521
5.748690858676202,8.767577228304535,0.0722586342282179,-0.07772410444044048,"0, 3125",-0.9998969868655521,0.9998969868655521
4.243729051486603,6.187060717694596,-0.00524647098234772,-0.17036380849585564,"0, 277486911",-0.9998969868655521,0.9998969868655521
-0.015738559211416068,-0.02565450407575145,0.1450443030528052,-0.3179166533366554,"0, 288235294",-0.9998969868655521,0.9998969868655521
5.598445087575743,4.025269527674193,-0.29469413898202784,-0.9334100598832064,"0, 31640625",-0.9998969868655521,0.9998969868655521
-0.15596794557184465,-0.01591670592250639,1.7152096982581377,-0.12083559250268519,"0, 253846154",-0.9998969868655521,0.9998969868655521
3.359783098178901,4.755604389167572,-0.607340161497913,-0.5619217817640676,"0, 333333333",-0.9998969868655521,0.9998969868655521
1.709583712258857,1.5616065949031932,-0.08830189878477994,-0.6883340826163339,"0, 295180723",-0.9998969868655521,0.9998969868655521
1.71709600081388,1.1039300817006752,-0.45206406730378373,-0.5458294190193302,"0, 288343558",-0.9998969868655521,0.9998969868655521
1.7296164817389184,1.8050515487343197,1.2411372358708832,-1.7292175116876511,"0, 237288136",-0.9998969868655521,0.9998969868655521
-0.4614676801427784,-0.46385542097177906,-0.10827641372284848,-0.2048848708956063,"0, 254901961",-0.9998969868655521,0.9998969868655521
0.0017901140836375077,0.0327722848437189,-0.9939350943452503,-0.449611012518862,"0, 280373832",-0.9998969868655521,0.9998969868655521
1.5668502297134208,1.2305214576928611,-0.422118912632493,-0.30658012868060225,"0, 303834808",-0.9998969868655521,0.9998969868655521
-0.33876696707740334,-0.3664774394393285,0.045171730116651806,-0.8921701009208837,"0, 324137931",-0.9998969868655521,0.9998969868655521
-0.3212382937823498,-0.19119707268091743,-0.9231435526486854,-0.9419220354566638,"0, 297680412",-0.9998969868655521,0.9998969868655521
2.658636166376758,1.9900697136459757,-0.26125926037487296,0.38565254263089727,"0, 264248705",-0.9998969868655521,0.9998969868655521
1.774690213069056,1.1720946687733906,-0.32802931058957857,-0.08068943838236257,"0, 266666667",-0.9998969868655521,0.9998969868655521
-0.16848842649688292,-0.0840812929952218,-0.4275695293942151,-0.27096802845701473,"0, 298429319",-0.9998969868655521,0.9998969868655521
-0.13593517609178343,-0.2496238616003878,-0.9269323958291719,1.5230293250121207,"0, 21192053",-0.9998969868655521,0.9998969868655521
1.9199277917995001,1.7855759524278294,-0.3760545577315997,1.8617411072526526,"0, 164179104",-0.9998969868655521,0.9998969868655521
2.2053947568903727,1.999807511799221,-0.37548955529870953,0.2425326274211799,"0, 28125",-0.9998969868655521,0.9998969868655521
0.24218334784437223,0.34438182574756077,-0.1489898588616239,2.875629353399736,"0, 154929577",-0.9998969868655521,0.9998969868655521
0.4925929663451376,0.37359522020729596,0.5617505679295571,-0.5816574875726165,"0, 284313725",-0.9998969868655521,0.9998969868655521
0.3047857524695636,0.217790449755375,0.4949472822432268,0.1411982605421841,"0, 308270677",-0.9998969868655521,0.9998969868655521
-0.10839011805669924,-0.1327702837614471,-0.8443422646294858,2.412062076711324,"0, 146067416",-0.9998969868655521,0.9998969868655521
0.344851291429686,0.13988806452941455,0.5596567332172004,2.364083544612824,"0, 146067416",-0.9998969868655521,0.9998969868655521
-0.12842288753676048,0.17883925714239476,-0.6473888972041946,0.10909231820874857,"0, 286298569",-0.9998969868655521,0.9998969868655521
-0.05330000198653087,0.15936366083590467,-0.004249406833606419,0.0023400785249649745,"0, 31875",-0.9998969868655521,0.9998969868655521
-0.07082867528158444,0.17883925714239476,0.5838521518821469,0.0023400785249649745,"0, 31875",-0.9998969868655521,0.9998969868655521
-0.1108942142417069,0.10093687191643431,-0.552767527030555,2.650096441112063,"0, 169014085",-0.9998969868655521,0.9998969868655521
-0.1209105989817375,0.08146127560994419,-0.43179043312109244,0.2425326274211799,"0, 3125",-0.9998969868655521,0.9998969868655521
-0.11840650279672986,0.08146127560994419,-0.9573428465184781,-0.7449256248820587,"0, 366666667",-0.9998969868655521,0.9998969868655521
0.7655394505109718,1.1623568706201457,-0.6775334641205034,0.0023400785249649745,"0, 30625",-0.9998969868655521,0.9998969868655521
0.30228165628455594,-0.006178907769261332,-0.6186734549830181,-0.7607407733996967,"0, 302469136",-0.9998969868655521,0.9998969868655521
-0.10087782950167629,0.04251008299696396,-0.5934809721693304,1.950323683736421,"0, 23853211",-0.9998969868655521,0.9998969868655521
-0.05580409817153852,-0.06460569668873169,-0.6092678182674162,-0.6672876300556221,"0, 300699301",-0.9998969868655521,0.9998969868655521
0.5201380243802217,0.24700384421511018,1.0969854315897394,-0.38742974768603233,"0, 294573643",-0.9998969868655521,0.9998969868655521
0.9733794338666071,0.3541196239008058,-0.02133243632505575,-2.0948249666806924,"0, 225806452",-0.9998969868655521,0.9998969868655521
0.9909081071616606,0.36385742205405086,-0.30888568244212733,0.260821400504909,"0, 329949239",-0.9998969868655521,0.9998969868655521
0.3999414074998544,0.4028086146670311,0.7963550334164063,2.3008198120263033,"0, 362831858",-0.9998969868655521,0.9998969868655521
0.3824127342048008,0.36385742205405086,0.36257042390541044,2.3018411235544787,"0, 369369369",-0.9998969868655521,0.9998969868655521
1.3514979578027626,0.4709732017397465,-1.1020832985464957,-0.8270945478995276,"0, 364353312",-0.9998969868655521,0.9998969868655521
-0.16348023412686763,0.13015026637616947,-1.043057112050887,2.0262754756285295,"0, 204081633",-0.9998969868655521,0.9998969868655521
1.4566699975730841,1.2597348521525964,-0.9572431401036041,-0.5217163929586198,"0, 306818182",-0.9998969868655521,0.9998969868655521
1.1386497820771122,0.8410095315630587,-0.12805151524643874,1.8832845470201367,"0, 218309859",-0.9998969868655521,0.9998969868655521
1.045998223231829,0.7728449444903434,-0.2825631941779297,1.7514345430662448,"0, 269230769",-0.9998969868655521,0.9998969868655521
0.13951540425905845,0.217790449755375,0.14334929458467546,2.28892834650528,"0, 20979021",-0.9998969868655521,0.9998969868655521
0.13951540425905845,0.16910145898914972,0.9649719326946337,2.9207359256090553,"0, 151408451",-0.9998969868655521,0.9998969868655521
-0.5240700847679697,-0.35673964128608343,-0.569617908220631,-0.3179166533366554,"0, 325",-0.9998969868655521,0.9998969868655521
-0.5265741809529774,-0.3664774394393285,-0.694782670385346,-0.9788286390109743,"0, 305732484",-0.9998969868655521,0.9998969868655521
-0.5340864695080003,-0.4054286320523087,-0.14912280074812265,-0.4709689723975217,"0, 289689034",-0.9998969868655521,0.9998969868655521
1.5267846907532985,1.1720946687733906,0.032376075880059814,-0.012910239599822735,"0, 3",-0.9998969868655521,0.9998969868655521
1.4316290357230077,1.064978889087695,-0.02625128495605266,0.6278882782353127,"0, 26635514",-0.9998969868655521,0.9998969868655521
0.1745727508491656,0.0327722848437189,0.8931599060716837,0.3031873052748412,"0, 348484848",-0.9998969868655521,0.9998969868655521
1.4266208433529923,1.1818324669266358,-0.792129348647482,1.417270111781955,"0, 195889531",-0.9998969868655521,0.9998969868655521
0.23216696310434162,0.08146127560994419,1.073500448247628,-0.7364700016831404,"0, 287128713",-0.9998969868655521,0.9998969868655521
0.20712600125426509,0.04251008299696396,0.6663425772516889,-1.2289466998334682,"0, 359673025",-0.9998969868655521,0.9998969868655521
0.16956455847915028,0.22752824790862006,1.7527932097115007,-1.9697671596501611,"0, 246710526",-0.9998969868655521,0.9998969868655521
-0.5641356237280921,-0.48333101727826916,-0.4416281309678159,-0.16288791469104752,"0, 299363057",-0.9998969868655521,0.9998969868655521
1.819763944399194,1.9413807228797504,-0.48011480009246593,-2.1146285412958576,"0, 233226837",-0.9998969868655521,0.9998969868655521
1.789714790179102,1.8440027413473,-0.6721493188867608,-2.386602023183746,"0, 266891892",-0.9998969868655521,0.9998969868655521
1.9675056193146454,2.369843841622533,1.2372921825901613,0.7884247793452073,"0, 295454545",-0.9998969868655521,0.9998969868655521
0.12699492333402018,0.013296688537228785,-0.06114852372996446,-2.349444210248963,"0, 245791246",-0.9998969868655521,0.9998969868655521
0.12699492333402018,-0.006178907769261332,0.335417048850595,-2.20765849739445,"0, 262411348",-0.9998969868655521,0.9998969868655521
-0.43642671829270185,-0.4249042283587988,-0.7867119679421146,-2.2240495059467826,"0, 240549828",-0.9998969868655521,0.9998969868655521
0.3949332151298391,0.08146127560994419,-0.002388221007353211,-2.0096545079003314,"0, 232824427",-0.9998969868655521,0.9998969868655521
-0.5516151428030539,-0.454117622818534,-0.784618133229758,1.5453952353081026,"0, 281818182",-0.9998969868655521,0.9998969868655521
0.930809798721477,0.7728449444903434,-0.5747029342097513,1.8327982766084676,"0, 266055046",-0.9998969868655521,0.9998969868655521
1.927440080354523,1.5713443930564381,-0.5361497947265814,-0.5354495268418866,"0, 306603774",-0.9998969868655521,0.9998969868655521
0.21463828980928804,0.052247881150209015,0.07947072981658904,1.5453952353081026,"0, 281818182",-0.9998969868655521,0.9998969868655521
1.2788791684375407,0.6657291648046477,-0.5630040505367742,2.537950719376189,"0, 23853211",-0.9998969868655521,0.9998969868655521
0.3072898486545712,0.07172347745669913,-0.23473735928092715,-0.4450414613659679,"0, 320610687",-0.9998969868655521,0.9998969868655521
-0.41889804499764827,-0.3956908338990637,-0.11419232650258616,1.0279723952347992,"0, 303797468",-0.9998969868655521,0.9998969868655521
2.2053947568903727,2.0777098970251813,-0.3623615463458706,3.3894261827035557,"0, 198675497",-0.9998969868655521,0.9998969868655521
1.176211224852227,1.3863262281447821,-1.0154384403933256,-0.3853391245507089,"0, 257894737",-0.9998969868655521,0.9998969868655521
0.9558507605715535,1.0065521001682247,-1.054157757234619,0.6235609692743985,"0, 337349398",-0.9998969868655521,0.9998969868655521
0.5201380243802217,0.32490622944107067,-1.0202243471378232,-0.3653620988895675,"0, 148148148",-0.9998969868655521,0.9998969868655521
0.858191009356255,0.7046803574176279,-0.9353409689807626,-0.9305817061506355,"0, 356521739",-0.9998969868655521,0.9998969868655521
0.9783876262366223,0.9091741186357741,-0.4888224919039493,-0.13196113202378806,"0, 29233871",-0.9998969868655521,0.9998969868655521
0.2972734639145406,0.10093687191643431,-0.35495003734302066,0.550825746325223,"0, 310344828",-0.9998969868655521,0.9998969868655521
0.5451789862302983,0.5099243943527267,-0.07999303263279292,2.4003599982112545,"0, 209059233",-0.9998969868655521,0.9998969868655521
-0.4564594877727631,-0.4249042283587988,1.517981078514899,0.19994529714683812,"0, 262411348",-0.9998969868655521,0.9998969868655521
-0.7093732024585361,-0.6878247784964154,0.8283971446738203,0.3808253129115475,"0, 288636364",-0.9998969868655521,0.9998969868655521
-0.7344141643086126,-0.6001845951172099,-1.476912876777607,1.0514569622951742,"0, 337931034",-0.9998969868655521,0.9998969868655521
-0.6167216436132529,-0.3762152375925735,-1.476912876777607,1.710375977516849,"0, 25",-0.9998969868655521,0.9998969868655521
-0.6442667016483371,-0.6099223932704549,-0.9724982192404249,-0.5952523858401416,"0, 311340206",-0.9998969868655521,0.9998969868655521
3.9482457016556998,2.69119118067962,-0.4095891421688986,0.7847394314084438,"0, 32278481",-0.9998969868655521,0.9998969868655521
4.847216232073447,4.40504365565075,1.4656581952750072,-0.08500266885734409,"0, 272727273",-0.9998969868655521,0.9998969868655521
1.103592435487005,1.05524109093445,-0.7080768566963089,0.851716630472787,"0, 27173913",-0.9998969868655521,0.9998969868655521
0.9708753376815994,0.714418155570873,-0.10561757657760212,-0.5407039406107322,"0, 366459627",-0.9998969868655521,0.9998969868655521
0.5802363328204054,0.5391377888124619,-0.6590213099339218,-0.13491281021866366,"0, 257142857",-0.9998969868655521,0.9998969868655521
0.3673881570947549,0.17883925714239476,1.0815298245429552,-0.7253950755359408,"0, 305613306",-0.9998969868655521,0.9998969868655521
6.19942817197758,6.1578473232348605,0.7847821766122923,-0.3304757388511865,"0, 303921569",-0.9998969868655521,0.9998969868655521
-0.12341469516674516,0.023034486690473845,1.023175485279628,0.6144283873956707,"0, 284023669",-0.9998969868655521,0.9998969868655521
0.3774045418347855,0.24700384421511018,1.2136564131544458,-0.24946483855559043,"0, 290076336",-0.9998969868655521,0.9998969868655521
-0.2561317929721508,-0.5028066135847593,0.6809661818429099,0.10088061534708453,"0, 340384615",-0.9998969868655521,0.9998969868655521
-0.27616456245221205,-0.5612334025042296,1.5384503329681982,-0.716544370822328,"0, 296072508",-0.9998969868655521,0.9998969868655521
0.39242911894483146,0.5196621925059718,0.24069597226208125,0.4462046742790168,"0, 324561404",-0.9998969868655521,0.9998969868655521
0.03183926830372935,-0.2690994579068779,0.5144232651069249,-0.6025893010335914,"0, 290123457",-0.9998969868655521,0.9998969868655521
0.35987586853973197,0.5293999906592168,-0.9344103757752706,0.10909231820874857,"0, 285714286",-0.9998969868655521,0.9998969868655521
0.7079452382557958,0.7533693481838533,-0.606642216593794,0.513019733765152,"0, 211711712",-0.9998969868655521,0.9998969868655521
0.9909081071616606,1.3376372373785568,-1.082009077193553,0.8956878028957712,"0, 289473684",-0.9998969868655521,0.9998969868655521
0.12198673096400488,0.13988806452941455,-0.4418940147408134,0.1253283993644755,"0, 319391635",-0.9998969868655521,0.9998969868655521
-0.2511236006021355,-0.01591670592250639,-0.596605105917323,-0.4378157264995514,"0, 280788177",-0.9998969868655521,0.9998969868655521
-0.6693076634984136,-0.6099223932704549,-0.17910119030630847,-0.45606661961703554,"0, 289215686",-0.9998969868655521,0.9998969868655521
0.0719048072638518,0.34438182574756077,-0.756434458554577,1.4434953719022552,"0, 375",-0.9998969868655521,0.9998969868655521
-0.003218078286377799,0.0327722848437189,-0.34777117664154417,-0.18205015598525595,"0, 424242424",-0.9998969868655521,0.9998969868655521
10.468912167415628,6.06046934170241,-0.5833109196063601,0.4994550036817675,"0, 25",-0.9998969868655521,0.9998969868655521
1.804739367289148,2.545124208380944,-1.2810895148028256,0.88304609114442,"0, 2625",-0.9998969868655521,0.9998969868655521
10.506473610190742,9.25446713596679,0.004790639694123325,0.8475289022058872,"0, 233082707",-0.9998969868655521,0.9998969868655521
-0.7118772986435438,-0.6001845951172099,0.8388014067674114,0.3151777301260091,"0, 316602317",-0.9998969868655521,0.9998969868655521
-0.666803567313406,-0.6488735858834351,-1.0840364403779301,3.5251641290027855,"0, 4",-0.9998969868655521,0.9998969868655521
-0.6718117596834212,-0.629397989576945,-0.7873434413182543,-0.3443685399306901,"0, 300884956",-0.9998969868655521,0.9998969868655521
-0.601697066503207,-0.5514956043509845,1.5291015758687458,0.4940018257748594,"0, 273239437",-0.9998969868655521,0.9998969868655521
-0.44644310303273244,-0.5028066135847593,-0.8873821921972612,-0.08500266885734409,"0, 3125",-0.9998969868655521,0.9998969868655521
-0.12591879135175282,0.11067467006967936,-0.5439268933325728,-0.019331425504456486,"0, 278195489",-0.9998969868655521,0.9998969868655521
-0.10338192568668393,-0.28857505421336804,-0.6754728654645015,-0.34725314355564435,"0, 320610687",-0.9998969868655521,0.9998969868655521
-0.05580409817153852,-0.12303248560820203,1.031581827686057,1.9573401244234312,"0, 156716418",-0.9998969868655521,0.9998969868655521
0.07691299963386711,0.12041246822292442,-0.5724096872523766,0.16246844445577516,"0, 3125",-0.9998969868655521,0.9998969868655521
-0.07583686765159975,-0.0353923022289965,-0.17275321639544924,-0.3003683394375289,"0, 287671233",-0.9998969868655521,0.9998969868655521
0.164556366109135,0.0327722848437189,1.648034354100061,-0.4370819542755101,"0, 348837209",-0.9998969868655521,0.9998969868655521
-0.06081229054155383,0.13015026637616947,1.1738111056192047,-1.7209461514019764,"0, 333333333",-0.9998969868655521,0.9998969868655521
-0.4489471992177401,-0.48333101727826916,-0.5356180271805864,1.4802220552246066,"0, 28440367",-0.9998969868655521,0.9998969868655521
-0.24861950441712782,-0.2983128523666131,1.7363574915944733,0.07380231939579793,"0, 299173554",-0.9998969868655521,0.9998969868655521
-0.4239062373676636,-0.454117622818534,1.521411469307302,-1.020415295100941,"0, 35483871",-0.9998969868655521,0.9998969868655521
-0.7369182604936203,-0.775464961875621,1.5571101507898861,-0.9216190012527563,"0, 329501916",-0.9998969868655521,0.9998969868655521
-0.06081229054155383,-0.10355688930171192,-0.7577638774195653,0.4604288257835735,"0, 310126582",-0.9998969868655521,0.9998969868655521
-0.7844960880087657,-0.6975625766496605,2.17786008759596,0.058855976150624344,"0, 317647059",-0.9998969868655521,0.9998969868655521
-0.028259040136454333,0.07172347745669913,1.574902946672987,0.2920961741370092,"0, 29047619",-0.9998969868655521,0.9998969868655521
-0.46897996869780134,-0.43464202651204387,-0.46579031416113753,1.775468811591456,"0, 162601626",-0.9998969868655521,0.9998969868655521
-0.2461154082321202,-0.4735932191250241,0.2192258616856306,-2.04941458612526,"0, 32967033",-0.9998969868655521,0.9998969868655521
-0.24110721586210487,-0.49306881543151426,-0.08192068940229603,-0.671819032226617,"0, 313229572",-0.9998969868655521,0.9998969868655521
-0.1108942142417069,-0.3470018431328384,0.59312484671125,2.469670113843979,"0, 183098592",-0.9998969868655521,0.9998969868655521
-0.2561317929721508,-0.5417578061977395,1.3146079124471115,-0.14421808733748095,"0, 305084746",-0.9998969868655521,0.9998969868655521
-0.06331638672656148,-0.454117622818534,1.4389313047807732,-0.48673416086498866,"0, 286821705",-0.9998969868655521,0.9998969868655521
2.798865552737187,2.6425021899133947,-0.3623947818174953,-0.6111637779108383,"0, 253012048",-0.9998969868655521,0.9998969868655521
0.15203588518409672,0.49044879804623664,-0.21961522261533573,-0.2714107257426012,"0, 290429043",-0.9998969868655521,0.9998969868655521
-0.5115496038429315,-0.41516643020555377,-1.374281759696603,-0.7876265310037878,"0, 286666667",-0.9998969868655521,0.9998969868655521
-0.4113857564426253,-0.44437982466528897,1.6393264389216968,-0.1391687147386419,"0, 337209302",-0.9998969868655521,0.9998969868655521
-0.3537915441874493,-0.43464202651204387,-0.37349542700122745,-0.7384064019866682,"0, 335877863",-0.9998969868655521,0.9998969868655521
-0.34627925563242634,-0.5514956043509845,0.22055528055061885,0.10909231820874857,"0, 289308176",-0.9998969868655521,0.9998969868655521
2.7112221862619186,2.7301423732926002,-0.42132126189823,-1.242201908190643,"0, 35443038",-0.9998969868655521,0.9998969868655521
3.347262617253863,3.6162820052379003,0.31205251639153636,-1.5503738419473498,"0, 312796209",-0.9998969868655521,0.9998969868655521
2.9466072276526383,2.515910813921209,0.0654121282429883,0.18966006004906308,"0, 295597484",-0.9998969868655521,0.9998969868655521
0.8056049894710943,1.084454485394185,0.1810715478619576,-3.30697947977502,"0, 466666667",-0.9998969868655521,0.9998969868655521
0.006798306453652815,-0.06460569668873169,1.1011697540196155,0.08136446474363078,"0, 292207792",-0.9998969868655521,0.9998969868655521
0.011806498823668122,-0.07434349484197673,1.232843983765568,-0.5860385740439442,"0, 317829457",-0.9998969868655521,0.9998969868655521
-0.5015332191029008,-0.3859530357458186,-1.2777327327534602,-0.48673416086498866,"0, 310077519",-0.9998969868655521,0.9998969868655521
0.0719048072638518,0.23726604606186513,-0.6600183740826632,-0.21937611651453515,"0, 290598291",-0.9998969868655521,0.9998969868655521
-0.2886850433772503,-0.16198367822118226,0.2516304406724195,-0.48673416086498866,"0, 310077519",-0.9998969868655521,0.9998969868655521
-0.46647587251279365,-0.4054286320523087,-0.1538422365493714,-0.5860385740439442,"0, 317829457",-0.9998969868655521,0.9998969868655521
-0.46647587251279365,-0.3956908338990637,0.15548023938877306,-1.448913396398155,"0, 301801802",-0.9998969868655521,0.9998969868655521
